NAME,B01003_001E,B01001_002E,B01001_026E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_009E,B02001_010E,B03003_002E,B03003_003E,B19083_001E,B19301_001E,B19301A_001E,B19301H_001E,B19301I_001E,B19301B_001E,B19301C_001E,B19301D_001E,B19301E_001E,B19301F_001E,B19301G_001E,state,county
"Josephine County, Oregon",83021,40385,42636,77510,264,1352,502,126,835,2432,206,2226,77472,5549,0.4755,22412,22991,23513,13824,19053,13113,24978,17418,14123,12084,41,033
"Klamath County, Oregon",65985,32868,33117,58193,603,2224,735,110,1254,2866,434,2432,58590,7395,0.4360,21740,22736,23789,12111,12736,14004,22659,27088,15970,11499,41,035
"Lake County, Oregon",7854,4188,3666,7065,35,130,84,6,232,302,4,298,7269,585,0.4617,22020,23482,23804,13015,1731,7958,14455,,12256,5696,41,037
"Lane County, Oregon",354764,174261,180503,314521,3336,3781,8717,825,8062,15522,1053,14469,326885,27879,0.4667,24720,25781,26431,14222,17606,18797,22025,17726,14845,13192,41,039
"Lincoln County, Oregon",46138,22495,23643,40372,146,1303,621,67,1664,1965,231,1734,42330,3808,0.4327,25130,26520,27043,13565,19267,20783,17993,19327,13239,12417,41,041
"Linn County, Oregon",118270,58605,59665,109302,560,2219,1363,74,1941,2811,370,2441,108680,9590,0.4070,21363,21903,22539,11759,14713,14758,23258,13870,12598,12253,41,043
"Malheur County, Oregon",30740,16778,13962,25589,386,192,469,18,2636,1450,454,996,20770,9970,0.4603,16683,17926,20071,10756,8168,16993,25909,13806,10331,5559,41,045
"Marion County, Oregon",320448,159538,160910,258742,3183,4002,5966,2206,31542,14807,3391,11416,240244,80204,0.4280,22202,24302,26826,11651,15131,17477,22271,10183,11887,12035,41,047
"Morrow County, Oregon",11217,5763,5454,9725,34,95,41,12,932,378,80,298,7495,3722,0.4007,20750,21812,25406,12829,,21111,9324,,13702,11900,41,049
"Multnomah County, Oregon",757371,374175,383196,591097,41861,6482,52070,4697,26970,34194,3594,30600,673906,83465,0.4835,31047,34373,35950,15600,17404,18212,25500,11870,14589,16742,41,051
"Polk County, Oregon",76464,36768,39696,66769,387,986,1650,278,2160,4234,528,3706,66828,9636,0.4198,23891,25566,26391,13718,25970,19004,15731,19649,10909,8499,41,053
"Sherman County, Oregon",1790,883,907,1659,6,34,1,0,5,85,4,81,1693,97,0.4908,27427,28067,29347,6960,7883,15715,,-666666666,,21239,41,055
"Tillamook County, Oregon",25334,12724,12610,23191,75,217,180,84,949,638,49,589,22891,2443,0.4176,22417,23123,24111,10222,32896,13348,22646,14605,12153,14832,41,057
"Umatilla County, Oregon",76645,39967,36678,65801,488,1617,572,110,4199,3858,361,3497,57587,19058,0.4174,20887,22088,24488,12887,12214,14186,28514,11758,12319,12762,41,059
"Union County, Oregon",25736,12613,13123,23908,152,185,254,238,260,739,51,688,24648,1088,0.4664,22857,23203,23423,13855,9797,19155,50587,18812,9163,11866,41,061
"Wallowa County, Oregon",6893,3373,3520,6605,31,33,25,4,31,164,17,147,6721,172,0.4226,23996,24309,24412,16082,5648,23512,14168,,43300,12955,41,063
"Wasco County, Oregon",25387,12624,12763,21852,181,1215,281,156,1221,481,98,383,21317,4070,0.4239,21865,23353,24839,11210,18409,12146,14945,17441,12524,9330,41,065
"Washington County, Oregon",547451,269401,278050,423536,9730,4353,49411,2580,34280,23561,2533,21028,459801,87650,0.4281,31587,34087,36326,14184,25279,23161,33498,22475,11741,16675,41,067
"Wheeler County, Oregon",1357,656,701,1274,0,8,3,0,32,40,0,40,1309,48,0.4560,24154,23955,24037,15208,-666666666,11800,5233,-666666666,14044,42450,41,069
"Yamhill County, Oregon",100486,50368,50118,88226,1207,1351,1392,258,4805,3247,287,2960,85201,15285,0.4211,24018,25503,26982,12954,6107,15259,19205,18867,13378,12187,41,071
"Adams County, Pennsylvania",101566,50034,51532,93835,1526,148,710,0,3340,2007,564,1443,95132,6434,0.4032,27701,28709,29076,11931,29475,59270,21947,-666666666,10494,7576,42,001
"Allegheny County, Pennsylvania",1229172,590519,638653,996737,159671,1682,38048,308,4901,27825,1561,26264,1207828,21344,0.4850,32378,35115,35230,22504,17881,19764,38526,37279,17291,12450,42,003
"Armstrong County, Pennsylvania",68343,33913,34430,66840,657,21,130,0,179,516,40,476,67916,427,0.4134,24266,24508,24542,8458,17746,26781,9249,-666666666,3072,12178,42,005
"Beaver County, Pennsylvania",170124,82339,87785,154687,10276,151,933,19,491,3567,96,3471,167874,2250,0.4282,26925,28120,28204,18250,16904,17168,19507,,21097,7262,42,007
"Bedford County, Pennsylvania",49332,24636,24696,48310,325,96,120,0,67,414,55,359,48835,497,0.4164,23075,23275,23317,13196,11353,19341,21967,-666666666,7551,12710,42,009
"Berks County, Pennsylvania",413016,202883,210133,346306,20084,1752,5649,188,24501,14536,3057,11479,340309,72707,0.4322,26998,29331,31197,11850,16747,12486,32061,10189,12151,10610,42,011
"Blair County, Pennsylvania",126708,61789,64919,121835,2041,67,1016,0,144,1605,41,1564,125358,1350,0.4361,23785,24170,24133,24897,10998,19797,26757,-666666666,6627,10659,42,013
"Bradford County, Pennsylvania",62510,30884,31626,60929,323,61,389,6,121,681,20,661,61673,837,0.4215,24431,24658,24737,18248,7227,17887,20014,,25524,14998,42,015
"Bucks County, Pennsylvania",626205,306927,319278,559457,23611,803,25974,46,5781,10533,1679,8854,597352,28853,0.4367,37910,38930,39471,23512,22540,24128,42488,10665,20379,17670,42,017
"Butler County, Pennsylvania",185034,91379,93655,178464,2191,157,2001,52,315,1854,103,1751,182802,2232,0.4400,31818,31894,32028,20910,24904,28987,43605,93433,34283,18089,42,019
"Cambria County, Pennsylvania",140835,69499,71336,132205,4927,127,731,32,497,2316,260,2056,138717,2118,0.4388,23191,23955,24028,12162,8204,12535,51100,8653,13405,5488,42,021
"Cameron County, Pennsylvania",4939,2451,2488,4850,29,13,10,0,0,37,0,37,4909,30,0.4325,25087,25325,25410,11710,8866,32608,,-666666666,-666666666,10711,42,023
"Carbon County, Pennsylvania",64874,31986,32888,62321,851,118,320,0,379,885,45,840,62452,2422,0.4092,25294,25805,26038,16448,13466,13598,10858,-666666666,9581,14189,42,025
"Centre County, Pennsylvania",156240,81386,74854,138722,5524,314,8523,65,615,2477,272,2205,152090,4150,0.4680,25803,26913,27132,13562,14389,22306,19522,27029,14742,13863,42,027
"Chester County, Pennsylvania",506422,248929,257493,438969,30441,454,21528,67,5456,9507,1182,8325,471880,34542,0.4492,42323,44269,45961,18070,23397,25769,46896,,18346,17387,42,029
"Clarion County, Pennsylvania",39437,19266,20171,38259,443,51,221,10,100,353,17,336,39165,272,0.4391,22341,22504,22570,13720,9047,26875,35956,,29478,10383,42,031
"Clearfield County, Pennsylvania",81472,42340,39132,77842,1881,98,436,0,275,940,217,723,79305,2167,0.4196,21102,21590,21753,11458,4619,14914,44855,-666666666,3596,8414,42,033
"Clinton County, Pennsylvania",39611,19301,20310,38161,607,31,195,10,62,545,51,494,39112,499,0.4192,21595,22066,22150,10781,4491,29513,16433,,12090,10532,42,035
"Columbia County, Pennsylvania",67089,32243,34846,64049,1300,82,769,18,330,541,68,473,65512,1577,0.4542,23913,24380,24490,21259,8480,16524,16885,8811,27046,15433,42,037
"Crawford County, Pennsylvania",87801,42927,44874,84279,1597,51,363,8,138,1365,130,1235,86835,966,0.4243,22421,22928,23007,12252,10206,14653,22479,,12841,6788,42,039
"Cumberland County, Pennsylvania",239420,117974,121446,215249,8022,223,7488,55,2552,5831,933,4898,232025,7395,0.4265,32179,33468,33729,16089,15540,21126,34376,41027,16335,11926,42,041
"Dauphin County, Pennsylvania",269946,130608,139338,195993,48237,498,9147,85,7135,8851,996,7855,249266,20680,0.4434,29536,33613,34476,14619,18719,21460,28652,6621,13058,13103,42,043
"Delaware County, Pennsylvania",560775,269013,291762,401730,114783,661,27939,70,4868,10724,1148,9576,542502,18273,0.4724,33539,38657,39108,18411,19289,19249,29770,9677,13800,14134,42,045
"Elk County, Pennsylvania",31584,15726,15858,31045,195,67,118,0,66,93,0,93,31373,211,0.3918,24071,23974,24011,14878,24594,13063,72912,-666666666,14983,7753,42,047
"Erie County, Pennsylvania",280132,137955,142177,246195,19892,761,3800,58,2580,6846,833,6013,269946,10186,0.4547,24505,26043,26361,11315,14090,17524,18625,18378,13613,7638,42,049
"Fayette County, Pennsylvania",135376,66674,68702,125855,5430,123,194,228,349,3197,159,3038,134117,1259,0.4382,21319,21897,21931,10275,14509,14534,37303,12382,8692,11453,42,051
"Forest County, Pennsylvania",7649,5332,2317,5430,1775,58,49,0,164,173,55,118,7215,434,0.4027,13680,18027,18482,1758,2395,4203,22812,-666666666,1923,4783,42,053
"Franklin County, Pennsylvania",151517,74170,77347,141071,5604,376,1368,17,1192,1889,259,1630,144415,7102,0.3908,25540,26302,26897,11758,15408,10416,23553,,14749,10056,42,055
"Fulton County, Pennsylvania",14747,7412,7335,14338,205,36,22,8,35,103,4,99,14599,148,0.3852,23192,23501,23585,9107,10972,20356,29627,,13483,8705,42,057
"Greene County, Pennsylvania",38171,19867,18304,35245,2052,173,73,3,121,504,77,427,37675,496,0.4231,22847,24124,24155,7683,5647,11155,33784,,13314,8494,42,059
"Huntingdon County, Pennsylvania",45950,24221,21729,42559,2439,22,214,3,163,550,57,493,45160,790,0.4057,20918,21959,22119,8097,7044,18073,11919,,6813,9831,42,061
"Indiana County, Pennsylvania",88301,44329,43972,83466,2226,201,993,44,359,1012,138,874,87185,1116,0.4593,23577,23894,23967,10095,8354,18575,52579,6716,10693,8826,42,063
"Jefferson County, Pennsylvania",44935,22313,22622,44071,202,92,96,5,62,407,46,361,44615,320,0.4115,21952,22050,22076,15377,9686,12721,64822,,17277,9828,42,065
"Juniata County, Pennsylvania",24793,12307,12486,24016,208,44,101,0,240,184,18,166,24101,692,0.3952,22134,22500,22739,9508,10830,3468,11444,-666666666,14165,7837,42,067
"Lackawanna County, Pennsylvania",214023,103234,110789,199025,6241,307,4185,52,1552,2661,398,2263,202002,12021,0.4538,25624,26370,27090,11771,14021,17342,20609,14483,14822,12338,42,069
"Lancaster County, Pennsylvania",526839,257612,269227,468217,20803,938,10695,29,16153,10004,2031,7973,477855,48984,0.4175,26892,28342,29134,13179,16528,18390,22431,23634,12002,10186,42,071
"Lawrence County, Pennsylvania",89859,43351,46508,83876,3662,62,302,8,431,1518,92,1426,88853,1006,0.4355,23519,24292,24369,15395,12540,42534,28683,,12627,8716,42,073
"Lebanon County, Pennsylvania",135184,65974,69210,119698,2550,168,1430,0,8138,3200,1208,1992,121074,14110,0.4081,27060,28643,29122,13740,17389,24230,27748,-666666666,13505,9850,42,075
"Lehigh County, Pennsylvania",354537,172366,182171,283138,23075,800,10951,9,26304,10260,2087,8173,282553,71984,0.4450,28139,30722,33203,13292,17258,21866,36072,,12648,13026,42,077
"Luzerne County, Pennsylvania",320392,157499,162893,291506,12063,944,3192,122,7595,4970,1117,3853,294763,25629,0.4518,25091,26302,27041,11235,10619,8916,31243,10293,11540,9374,42,079
"Lycoming County, Pennsylvania",116676,57253,59423,107551,5522,148,687,32,607,2129,131,1998,114779,1897,0.4224,23531,24433,24469,14733,12886,13139,32000,,8070,8160,42,081
"McKean County, Pennsylvania",43024,22054,20970,40866,1036,115,212,0,235,560,92,468,42195,829,0.4177,23034,22542,22557,19687,49672,10465,28960,-666666666,18099,12031,42,083
"Mercer County, Pennsylvania",115739,56870,58869,105827,6640,80,817,10,459,1906,121,1785,114371,1368,0.4303,23195,24181,24231,15201,13256,23823,15530,,17912,7727,42,085
"Mifflin County, Pennsylvania",46705,23006,23699,45553,331,28,206,7,73,507,63,444,46121,584,0.4020,20772,20931,20953,14977,23826,13732,18456,,1670,7897,42,087
"Monroe County, Pennsylvania",168342,83140,85202,132910,22960,612,3428,85,3962,4385,697,3688,144932,23410,0.4051,25266,25939,26841,18559,24071,32284,29694,,16206,15155,42,089
"Montgomery County, Pennsylvania",809372,392969,416403,658510,71761,777,54828,113,6515,16868,1685,15183,772782,36590,0.4604,41699,44399,45271,23253,27120,23482,38208,29283,20133,18928,42,091
"Montour County, Pennsylvania",18475,8936,9539,17489,303,11,487,0,39,146,53,93,18083,392,0.4731,30455,30391,30759,9571,13271,34018,48424,-666666666,37403,11819,42,093
"Northampton County, Pennsylvania",299225,146479,152746,258567,15394,914,8084,50,7669,8547,1453,7094,265443,33782,0.4322,30116,31567,32598,17607,22240,23145,31161,50472,15355,13292,42,095
"Northumberland County, Pennsylvania",94294,47612,46682,89921,2426,169,296,60,476,946,206,740,91689,2605,0.4206,22633,23248,23513,8447,6331,11219,27316,983,6688,15956,42,097
"Perry County, Pennsylvania",45788,22909,22879,44477,297,47,160,2,226,579,14,565,45097,691,0.3660,26242,26595,26719,13650,13861,19047,16413,,14087,13615,42,099
"Philadelphia County, Pennsylvania",1546920,730499,816421,642945,665750,5289,103400,1538,87388,40610,8071,32539,1345345,201575,0.5104,22542,31111,33391,12956,16902,14436,19530,13748,11194,12822,42,101
"Pike County, Pennsylvania",56883,28351,28532,50800,3065,64,732,16,849,1357,274,1083,51415,5468,0.4053,27935,28186,28387,24757,29986,18047,32761,,24431,13763,42,103
"Potter County, Pennsylvania",17451,8725,8726,17076,89,27,52,3,46,158,9,149,17260,191,0.4393,22997,23193,23282,13831,15154,16948,10029,,34489,8310,42,105
"Schuylkill County, Pennsylvania",147146,74906,72240,138936,4156,138,859,31,1209,1817,212,1605,142453,4693,0.4152,23249,24062,24308,10930,7300,10098,18042,13994,10813,9504,42,107
"Snyder County, Pennsylvania",39922,19804,20118,38706,360,25,278,5,199,349,35,314,39136,786,0.4320,23886,23895,24111,9942,22181,,51741,5360,10266,8603,42,109
"Somerset County, Pennsylvania",77011,39793,37218,73765,1924,118,215,7,312,670,47,623,76067,944,0.4198,22618,23159,23230,9072,5249,22203,30782,,5278,18273,42,111
"Sullivan County, Pennsylvania",6400,3275,3125,6070,166,20,36,33,12,63,0,63,6322,78,0.4191,23418,24169,24239,17854,3659,24155,30000,,32517,4930,42,113
"Susquehanna County, Pennsylvania",42708,21490,21218,41833,233,108,100,0,110,324,3,321,42037,671,0.4172,25454,25708,25837,14421,17333,17058,23992,-666666666,10277,6938,42,115
"Tioga County, Pennsylvania",42358,20962,21396,41199,252,72,218,5,26,586,43,543,41832,526,0.4279,23596,23858,23973,13681,9529,12829,22851,,4108,13842,42,117
"Union County, Pennsylvania",44955,24652,20303,39409,3295,168,540,11,674,858,209,649,42475,2480,0.4496,22858,24747,25371,6144,8717,2146,12733,,6757,13744,42,119
"Venango County, Pennsylvania",54265,26610,27655,52530,459,40,214,1,77,944,63,881,53723,542,0.4101,22923,23172,23233,10139,18639,3788,15808,,13083,14402,42,121
"Warren County, Pennsylvania",41218,20625,20593,40291,257,108,167,0,72,323,18,305,40864,354,0.4359,25054,25137,25211,11168,8154,15202,61895,-666666666,5786,16615,42,123
"Washington County, Pennsylvania",208157,101521,106636,195764,6580,82,1685,0,468,3578,134,3444,205413,2744,0.4468,29816,30546,30634,19350,18290,5600,33242,-666666666,15212,11907,42,125
"Wayne County, Pennsylvania",51967,27489,24478,48993,1783,95,291,10,275,520,93,427,49975,1992,0.4178,24132,24896,25046,17536,8842,9661,31288,,9533,11037,42,127
"Westmoreland County, Pennsylvania",362587,176656,185931,344938,8518,488,3194,28,549,4872,288,4584,358970,3617,0.4397,28654,29191,29241,18862,15810,20129,32479,24504,15955,12921,42,129
"Wyoming County, Pennsylvania",28229,14245,13984,27482,187,10,135,0,81,334,15,319,27753,476,0.4149,25306,25573,25778,12589,11463,19210,34624,-666666666,16119,9751,42,131
"York County, Pennsylvania",438052,216406,221646,388492,24005,367,5991,68,8788,10341,1224,9117,411285,26767,0.4124,28454,29889,30511,12294,18109,28378,32525,18485,12484,9866,42,133
"Bristol County, Rhode Island",49338,23626,25712,47039,341,50,756,16,140,996,49,947,48257,1081,0.4770,38312,39085,39313,21455,40472,,28644,12594,4871,15283,44,001
"Kent County, Rhode Island",165253,79773,85480,153331,2289,206,3939,11,2299,3178,512,2666,159079,6174,0.4432,34110,34907,35250,20659,32730,26682,27671,,21644,13886,44,003
"Newport County, Rhode Island",82772,40552,42220,74217,2871,195,1281,106,1202,2900,264,2636,78788,3984,0.4639,41326,43465,44244,17862,24699,10991,39754,,14641,18262,44,005
"Providence County, Rhode Island",629280,304502,324778,463553,59433,3449,24613,397,57311,20524,5688,14836,504136,125144,0.4809,26690,30541,32859,12970,16167,14152,21468,16685,13641,15211,44,007
"Washington County, Rhode Island",126609,61373,65236,118465,1893,1051,2405,6,1042,1747,199,1548,123160,3449,0.4329,36805,37948,38119,25656,14411,22261,26661,,24489,13740,44,009
"Abbeville County, South Carolina",25100,12188,12912,17417,7233,40,1,0,29,380,9,371,24961,139,0.4280,18303,20660,20502,37758,13452,20150,,-666666666,8838,3195,45,001
"Aiken County, South Carolina",162991,78854,84137,114191,40583,373,1321,16,3659,2848,114,2734,154568,8423,0.4570,25093,28525,28885,14778,16392,21201,47505,,10441,20536,45,003
"Allendale County, South Carolina",10027,5334,4693,2439,7412,3,0,0,167,6,0,6,9758,269,0.4636,12277,19266,19898,10220,9888,,-666666666,-666666666,13541,,45,005
"Anderson County, South Carolina",189763,91562,98201,152139,31146,453,1297,84,1515,3129,236,2893,183686,6077,0.4458,22216,24086,24235,15956,15086,14411,22967,31493,10507,8485,45,007
"Bamberg County, South Carolina",15649,7488,8161,5619,9759,0,60,0,159,52,0,52,15459,190,0.5167,19136,29210,29378,16805,13350,-666666666,28382,-666666666,19123,5723,45,009
"Barnwell County, South Carolina",22287,10555,11732,11566,9985,145,158,0,293,140,0,140,21798,489,0.4843,18695,23190,23198,22816,13466,14613,6078,-666666666,28560,18082,45,011
"Beaufort County, South Carolina",168453,83022,85431,123152,31513,434,1959,67,7558,3770,575,3195,148748,19705,0.4604,32290,37752,40088,13870,17395,29940,33448,20722,14581,13761,45,013
"Berkeley County, South Carolina",188835,94192,94643,127306,46763,973,4586,134,3788,5285,575,4710,177447,11388,0.4231,24474,27558,28162,16777,18172,11685,22085,43334,16643,15504,45,015
"Calhoun County, South Carolina",15031,7208,7823,8137,6351,15,6,0,327,195,22,173,14549,482,0.4564,23042,29948,30256,12405,14859,,,-666666666,12486,9337,45,017
"Charleston County, South Carolina",365674,177204,188470,243775,105752,574,4651,139,3724,7059,547,6512,346634,19040,0.4965,31198,38776,40154,15722,15328,24453,34883,31471,14363,14271,45,019
"Cherokee County, South Carolina",55707,27050,28657,42297,11119,135,247,11,869,1029,79,950,53539,2168,0.4820,19185,20605,21094,9489,15418,4105,6382,,14511,10707,45,021
"Chester County, South Carolina",32708,15924,16784,19612,12303,210,62,9,43,469,99,370,32171,537,0.4767,18433,21145,21191,13878,14255,13406,54144,,3553,13797,45,023
"Chesterfield County, South Carolina",46333,22609,23724,29884,15238,281,64,0,232,634,43,591,44585,1748,0.4606,17317,19792,20137,13220,12923,21404,10772,-666666666,12734,6805,45,025
"Clarendon County, South Carolina",34439,16894,17545,16472,17006,46,38,0,432,445,45,400,33471,968,0.4835,17517,24365,24745,7822,11351,12609,2876,-666666666,10314,8439,45,027
"Colleton County, South Carolina",38247,18287,19960,22259,14723,284,8,370,240,363,52,311,37133,1114,0.4541,18517,22345,22813,9401,13787,7948,,3284,8548,6361,45,029
"Darlington County, South Carolina",68161,32188,35973,38624,27651,161,352,0,301,1072,30,1042,66932,1229,0.4745,19800,25171,25428,11906,12958,16504,20220,-666666666,4913,7268,45,031
"Dillon County, South Carolina",31529,14614,16915,15084,14509,708,92,6,492,638,0,638,30733,796,0.4705,15010,18915,18915,9588,11694,11895,39518,,9000,2635,45,033
"Dorchester County, South Carolina",142772,69529,73243,97593,36189,850,2308,113,1110,4609,258,4351,136085,6687,0.4081,24633,28082,28673,13975,17615,19720,23110,15858,12434,11545,45,035
"Edgefield County, South Carolina",26573,14426,12147,15835,9762,69,84,0,382,441,118,323,25110,1463,0.4369,20809,25097,26248,7510,14974,6223,23048,-666666666,10657,6666,45,037
"Fairfield County, South Carolina",23382,11185,12197,9046,13481,0,56,0,271,528,31,497,22957,425,0.4976,20993,29237,29262,18568,16130,-666666666,34909,-666666666,16159,4912,45,039
"Florence County, South Carolina",138058,64618,73440,76053,57391,278,1556,0,524,2256,49,2207,134862,3196,0.4697,22522,27900,28180,16544,15365,22645,45331,-666666666,18707,8450,45,041
"Georgetown County, South Carolina",60389,28757,31632,38459,20036,103,245,15,1120,411,104,307,58530,1859,0.4852,24483,30981,31237,11781,12953,,19341,,9266,26572,45,043
