NAME,B01003_001E,B01001_002E,B01001_026E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_009E,B02001_010E,B03003_002E,B03003_003E,B19083_001E,B19301_001E,B19301A_001E,B19301H_001E,B19301I_001E,B19301B_001E,B19301C_001E,B19301D_001E,B19301E_001E,B19301F_001E,B19301G_001E,state,county
"Cuming County, Nebraska",9055,4578,4477,8672,7,40,14,0,207,115,29,86,8185,870,0.4091,26061,26614,28019,10183,,11708,15057,-666666666,15843,7893,31,039
"Custer County, Nebraska",10784,5331,5453,10479,66,13,91,0,57,78,29,49,10499,285,0.4845,29986,30293,30589,12922,,15815,15978,-666666666,12368,45319,31,041
"Dakota County, Nebraska",20697,10072,10625,14611,862,485,659,25,3638,417,22,395,12873,7824,0.4099,21710,24752,29117,12898,10291,15385,16897,,12578,33005,31,043
"Dawes County, Nebraska",9082,4476,4606,8105,91,258,94,199,54,281,25,256,8666,416,0.4379,23307,24957,23988,37297,3248,11272,10477,,2069,10379,31,045
"Dawson County, Nebraska",23924,12122,11802,21305,1298,195,6,7,717,396,207,189,16102,7822,0.4283,24042,25172,30234,14244,14407,21150,,,16043,10968,31,047
"Deuel County, Nebraska",1932,944,988,1852,0,14,3,0,31,32,0,32,1812,120,0.4039,28640,29035,29903,9040,-666666666,23250,,-666666666,,34303,31,049
"Dixon County, Nebraska",5809,2921,2888,5531,20,4,2,7,156,89,0,89,5107,702,0.4063,24983,25445,26972,13083,20155,,,,21030,6434,31,051
"Dodge County, Nebraska",36679,17969,18710,35027,261,242,227,82,233,607,31,576,32498,4181,0.4268,26141,26910,28773,10286,5359,11168,13956,14867,10688,8696,31,053
"Douglas County, Nebraska",543253,267547,275706,431358,60705,2834,17723,239,14965,15429,1349,14080,478050,65203,0.4659,30548,33965,36517,13498,17110,14697,25727,25171,13914,12529,31,055
"Dundy County, Nebraska",1823,912,911,1792,3,1,0,0,7,20,0,20,1718,105,0.4514,28161,27176,28106,13835,25800,,-666666666,-666666666,,108230,31,057
"Fillmore County, Nebraska",5676,2834,2842,5488,49,28,11,0,43,57,5,52,5465,211,0.4420,29361,30007,30590,7899,,,,-666666666,6377,,31,059
"Franklin County, Nebraska",3076,1541,1535,3025,7,4,4,0,0,36,1,35,3019,57,0.4401,28373,28622,28817,18160,8771,,8900,-666666666,-666666666,13889,31,061
"Frontier County, Nebraska",2599,1303,1296,2545,1,12,2,0,0,39,0,39,2571,28,0.4220,26798,27030,27217,10204,,,,-666666666,-666666666,19931,31,063
"Furnas County, Nebraska",4850,2363,2487,4701,9,27,7,0,43,63,0,63,4682,168,0.4156,23307,23743,24123,8289,,,,-666666666,7067,11798,31,065
"Gage County, Nebraska",21778,10807,10971,21033,118,77,119,20,136,275,18,257,21314,464,0.4163,26347,26737,26824,18420,24016,9212,9514,,13478,15580,31,067
"Garden County, Nebraska",1930,927,1003,1876,3,5,25,0,1,20,0,20,1846,84,0.4816,30900,31652,32256,,,,,-666666666,,5115,31,069
"Garfield County, Nebraska",1968,982,986,1939,3,0,0,0,4,22,0,22,1927,41,0.3791,24379,24570,24687,18163,,-666666666,-666666666,-666666666,,12441,31,071
"Gosper County, Nebraska",1977,944,1033,1948,0,10,8,0,4,7,0,7,1966,11,0.3710,29393,29607,29714,,-666666666,,,-666666666,,,31,073
"Grant County, Nebraska",647,341,306,647,0,0,0,0,0,0,0,0,627,20,0.4037,21925,21925,22323,9450,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,31,075
"Greeley County, Nebraska",2447,1220,1227,2393,13,0,9,0,13,19,0,19,2399,48,0.4003,25054,25243,25489,12525,,-666666666,,-666666666,31100,19037,31,077
"Hall County, Nebraska",61105,30720,30385,55532,1327,252,702,99,2375,818,86,732,45139,15966,0.4273,24617,25192,29011,13410,28762,20323,24160,11299,15293,9206,31,079
"Hamilton County, Nebraska",9118,4560,4558,8756,76,71,36,0,141,38,21,17,8848,270,0.4137,31565,32093,32230,11424,40653,10593,,-666666666,14306,4676,31,081
"Harlan County, Nebraska",3465,1824,1641,3324,19,13,6,1,32,70,20,50,3315,150,0.4366,25997,26015,25075,41473,90853,,,,11863,12156,31,083
"Hayes County, Nebraska",1013,558,455,1003,0,0,0,0,6,4,0,4,955,58,0.4542,27080,27150,27837,14271,-666666666,-666666666,-666666666,-666666666,20750,,31,085
"Hitchcock County, Nebraska",2866,1434,1432,2854,4,5,0,0,0,3,0,3,2842,24,0.4168,23967,24015,24180,4671,6550,,-666666666,-666666666,-666666666,,31,087
"Holt County, Nebraska",10360,5145,5215,10079,5,90,46,1,57,82,50,32,9935,425,0.4113,26267,26462,26952,13226,,10790,43600,,34277,3823,31,089
"Hooker County, Nebraska",669,316,353,653,6,3,0,0,7,0,0,0,640,29,0.3599,22094,22457,21926,30000,,,-666666666,-666666666,,-666666666,31,091
"Howard County, Nebraska",6365,3232,3133,6171,7,2,14,17,78,76,0,76,6212,153,0.4320,28301,28542,28686,15520,,,,35888,14626,22299,31,093
"Jefferson County, Nebraska",7354,3580,3774,7110,0,70,0,0,9,165,0,165,7105,249,0.4370,26305,26772,26764,20277,-666666666,10717,-666666666,-666666666,,12676,31,095
"Johnson County, Nebraska",5167,3085,2082,4503,318,70,62,0,153,61,6,55,4657,510,0.4281,21890,23988,25391,6088,6947,1723,18037,-666666666,8925,4475,31,097
"Kearney County, Nebraska",6548,3228,3320,6432,10,7,23,0,27,49,0,49,6199,349,0.4410,31563,31851,32661,17152,4980,,23213,-666666666,24948,9596,31,099
"Keith County, Nebraska",8103,4090,4013,7803,42,49,51,39,27,92,22,70,7587,516,0.4312,26699,27304,28042,14344,9486,11733,9096,16951,20537,6966,31,101
"Keya Paha County, Nebraska",736,387,349,719,1,0,3,0,6,7,2,5,728,8,0.4026,28086,28425,28425,,,-666666666,,-666666666,,,31,103
"Kimball County, Nebraska",3713,1869,1844,3554,1,13,23,0,41,81,6,75,3418,295,0.4200,23727,23953,24385,17376,,30877,26835,-666666666,13637,17142,31,105
"Knox County, Nebraska",8551,4175,4376,7448,16,817,46,14,83,127,15,112,8329,222,0.4419,26675,28987,29052,11773,8088,10758,7676,,17958,11113,31,107
"Lancaster County, Nebraska",301707,151180,150527,262334,11888,1899,12290,228,4252,8816,1090,7726,282000,19707,0.4476,28600,30553,31311,15134,14627,15420,20033,22640,16289,10188,31,109
"Lincoln County, Nebraska",35777,17588,18189,34157,363,106,226,7,270,648,27,621,32889,2888,0.4263,27474,27900,28933,15755,10237,56086,22885,,31230,10021,31,111
"Logan County, Nebraska",830,417,413,806,2,2,0,0,12,8,0,8,814,16,0.3835,24693,24494,24494,,,,-666666666,-666666666,,39675,31,113
"Loup County, Nebraska",542,258,284,531,0,3,0,0,0,8,0,8,542,0,0.3767,28063,28255,28255,-666666666,-666666666,,-666666666,-666666666,-666666666,,31,115
"McPherson County, Nebraska",425,219,206,417,0,0,0,0,0,8,0,8,421,4,0.4150,25352,25820,25898,,-666666666,-666666666,-666666666,-666666666,-666666666,,31,117
"Madison County, Nebraska",35125,17405,17720,32300,461,540,311,0,946,567,120,447,30131,4994,0.4189,24458,25656,27385,12088,13571,9324,12595,-666666666,11224,8084,31,119
"Merrick County, Nebraska",7793,3854,3939,7487,70,8,3,0,49,176,11,165,7482,311,0.4115,26102,26163,26755,9428,7371,,,-666666666,14151,32476,31,121
"Morrill County, Nebraska",4843,2428,2415,4638,36,23,10,0,52,84,14,70,4110,733,0.4133,24216,24206,26338,13268,4725,30130,66050,-666666666,29027,23530,31,123
"Nance County, Nebraska",3607,1781,1826,3593,3,8,1,2,0,0,0,0,3519,88,0.4602,26179,26265,26141,28806,,,,,-666666666,-666666666,31,125
"Nemaha County, Nebraska",7101,3491,3610,6846,112,44,6,2,23,68,10,58,6923,178,0.4330,28690,29450,29916,7096,10329,3668,,,10930,6540,31,127
"Nuckolls County, Nebraska",4352,2150,2202,4254,4,8,27,0,12,47,0,47,4235,117,0.4104,24096,24495,24790,10519,,,,-666666666,,9536,31,129
"Otoe County, Nebraska",15890,7809,8081,15262,21,83,52,0,112,360,51,309,14753,1137,0.4048,27251,27885,28932,13049,33857,10942,19698,-666666666,18152,7673,31,131
"Pawnee County, Nebraska",2695,1339,1356,2625,0,6,0,0,0,64,0,64,2645,50,0.4953,27039,27350,27548,17150,-666666666,,-666666666,-666666666,-666666666,15186,31,133
"Perkins County, Nebraska",2911,1468,1443,2884,5,2,0,0,8,12,0,12,2802,109,0.4199,30429,30529,31022,16439,,,-666666666,-666666666,19175,8683,31,135
"Phelps County, Nebraska",9236,4632,4604,8941,12,11,18,0,52,202,0,202,8751,485,0.4305,27882,28390,29049,12711,11017,,12661,-666666666,17358,8842,31,137
"Pierce County, Nebraska",7179,3614,3565,7030,16,23,12,4,13,81,13,68,7065,114,0.4035,27386,27336,27543,16922,,11309,,,43646,17114,31,139
"Platte County, Nebraska",32703,16488,16215,31340,93,37,202,0,558,473,27,446,27176,5527,0.4037,27052,27561,30040,14342,12069,53603,19540,-666666666,15241,11281,31,141
"Polk County, Nebraska",5242,2584,2658,5094,12,47,15,0,32,42,0,42,5015,227,0.4122,30947,31418,32237,10969,,23779,,-666666666,,15748,31,143
"Red Willow County, Nebraska",10884,5533,5351,10570,175,35,36,0,9,59,0,59,10362,522,0.4380,24529,25084,25736,12119,766,17034,,-666666666,,,31,145
"Richardson County, Nebraska",8149,4026,4123,7634,25,201,24,0,8,257,0,257,8002,147,0.4341,26638,27379,27500,12735,48964,8397,,-666666666,12400,19100,31,147
"Rock County, Nebraska",1407,688,719,1351,4,0,3,0,14,35,0,35,1397,10,0.4252,30247,30762,30853,,,-666666666,,-666666666,21257,17143,31,149
"Saline County, Nebraska",14356,7231,7125,12972,114,9,429,14,608,210,57,153,11008,3348,0.3926,21880,22948,26162,10141,5824,,16534,,9892,12096,31,151
"Sarpy County, Nebraska",172460,86211,86249,152881,7018,638,3927,208,2159,5629,360,5269,157953,14507,0.3813,31906,33021,34097,19677,28436,17280,25438,16291,28289,14073,31,153
"Saunders County, Nebraska",20946,10530,10416,20404,40,49,50,0,58,345,25,320,20526,420,0.4006,30348,30849,31105,14353,8845,12633,28326,-666666666,12190,9036,31,155
"Scotts Bluff County, Nebraska",36599,17667,18932,34154,311,400,242,13,798,681,89,592,28250,8349,0.4531,25863,26689,30238,13852,5248,16489,15577,,18753,11853,31,157
"Seward County, Nebraska",17113,8696,8417,16459,80,17,103,0,225,229,16,213,16723,390,0.4123,28491,29167,29304,12717,25721,12647,13601,-666666666,12791,4152,31,159
"Sheridan County, Nebraska",5259,2586,2673,4402,26,452,36,3,23,317,7,310,5031,228,0.4458,25077,27861,28120,8723,37577,6517,9447,,,12322,31,161
"Sherman County, Nebraska",3090,1522,1568,3040,23,2,9,0,14,2,0,2,3031,59,0.4288,26348,26592,26831,14478,,,11889,-666666666,26743,,31,163
"Sioux County, Nebraska",1274,636,638,1203,4,0,3,0,0,64,5,59,1243,31,0.4308,27279,28443,28793,16981,,-666666666,,-666666666,-666666666,,31,165
"Stanton County, Nebraska",6022,3022,3000,5858,44,0,15,0,16,89,0,89,5704,318,0.4321,29282,29762,30505,16809,15770,-666666666,24213,-666666666,,,31,167
"Thayer County, Nebraska",5163,2558,2605,5040,7,13,0,0,16,87,0,87,5049,114,0.4755,30057,30279,30431,21997,,,-666666666,-666666666,,25574,31,169
"Thomas County, Nebraska",675,357,318,650,0,1,14,0,2,8,0,8,671,4,0.4341,30746,28330,28417,,-666666666,,,-666666666,,146350,31,171
"Thurston County, Nebraska",6989,3457,3532,2807,10,3981,36,0,35,120,14,106,6662,327,0.4937,19100,33618,35601,6624,,9407,4053,-666666666,6246,10181,31,173
"Valley County, Nebraska",4240,2128,2112,4183,12,8,0,0,1,36,0,36,4128,112,0.4412,26384,26565,26926,13343,,,-666666666,-666666666,,13361,31,175
"Washington County, Nebraska",20338,10064,10274,19692,135,33,34,0,91,353,79,274,19788,550,0.4075,31776,32303,32604,17267,20532,36324,16850,-666666666,17760,11350,31,177
"Wayne County, Nebraska",9414,4813,4601,8969,309,29,36,0,54,17,0,17,8902,512,0.4330,26732,27448,28207,13995,8657,17103,10461,-666666666,34563,,31,179
"Webster County, Nebraska",3665,1784,1881,3522,4,0,43,0,13,83,11,72,3506,159,0.4511,24534,25010,25444,14936,,-666666666,19037,-666666666,,8999,31,181
"Wheeler County, Nebraska",805,411,394,802,0,0,1,0,0,2,0,2,805,0,0.4338,30800,30847,30847,-666666666,-666666666,-666666666,,-666666666,-666666666,,31,183
"York County, Nebraska",13842,6799,7043,13195,112,74,25,0,101,335,23,312,13194,648,0.4208,27962,28909,29534,12897,3348,7700,,-666666666,12217,10226,31,185
"Churchill County, Nevada",24148,12285,11863,19706,570,1179,594,58,951,1090,314,776,21022,3126,0.4209,23951,25895,27032,12532,21018,18647,15005,10783,9802,13996,32,001
"Clark County, Nevada",2070153,1035722,1034431,1297573,228502,13297,193617,14869,220266,102029,17121,84908,1441697,628456,0.4522,26661,30446,35697,16066,20676,19149,28039,19250,14960,16630,32,003
"Douglas County, Nevada",47426,23909,23517,42448,321,980,561,140,1495,1481,47,1434,41716,5710,0.4594,35243,37166,38739,19334,13093,19220,29503,19457,15265,19368,32,005
"Elko County, Nevada",52029,27082,24947,45797,624,2870,564,122,1308,744,66,678,39507,12522,0.3774,31378,32987,36476,21297,14431,20437,20504,10294,21587,17688,32,007
"Esmeralda County, Nevada",1069,500,569,993,0,16,0,0,54,6,0,6,933,136,0.3744,22415,22080,22663,18701,-666666666,16538,-666666666,-666666666,22500,,32,009
"Eureka County, Nevada",1730,845,885,1707,2,21,0,0,0,0,0,0,1722,8,0.4081,34031,33894,33368,,,,-666666666,-666666666,-666666666,-666666666,32,011
"Humboldt County, Nevada",17091,8899,8192,14822,82,813,79,5,859,431,74,357,12672,4419,0.3738,27580,28716,31565,20494,18898,12492,34842,,25674,21367,32,013
"Lander County, Nevada",5907,3255,2652,5169,6,352,43,8,194,135,32,103,4374,1533,0.3507,30044,31214,32608,28137,,29377,,,17672,13869,32,015
"Lincoln County, Nevada",5155,2821,2334,4522,147,181,48,0,203,54,4,50,4713,442,0.4865,25505,27596,28980,5322,3603,7672,,-666666666,10757,,32,017
"Lyon County, Nevada",51897,26220,25677,44516,519,1250,695,56,2768,2093,189,1904,43700,8197,0.3936,23519,24598,25789,15226,23502,16058,25860,9971,17039,13178,32,019
"Mineral County, Nevada",4519,2276,2243,2834,54,1061,150,0,227,193,26,167,3933,586,0.4465,24146,28926,29044,16854,15089,13175,27096,-666666666,20561,18717,32,021
"Nye County, Nevada",43198,21547,21651,36636,1266,706,650,184,2621,1135,198,937,37088,6110,0.4184,23075,24642,25399,15625,14214,16566,15698,12926,14009,13219,32,023
"Pershing County, Nevada",6690,4364,2326,5685,322,182,79,46,252,124,11,113,5110,1580,0.4213,17631,19573,22699,8703,3636,8127,11009,,8664,3668,32,027
"Storey County, Nevada",3941,1887,2054,3631,16,75,81,8,23,107,2,105,3697,244,0.3630,34967,35962,36734,22844,2663,49907,16006,,10565,17793,32,029
"Washoe County, Nevada",439914,221166,218748,354121,10117,6906,23733,2676,24642,17719,2510,15209,336446,103468,0.4676,29942,32440,36795,15288,21829,22346,25663,15944,15883,15013,32,031
"White Pine County, Nevada",9893,5759,4134,8481,419,625,63,23,162,120,18,102,8407,1486,0.4201,24186,26120,28760,11131,6732,12847,43989,5787,12212,16788,32,033
"Carson City, Nevada",54412,27785,26627,44416,585,1413,1655,139,4629,1575,277,1298,41938,12474,0.4484,26553,28204,30364,16426,16853,13944,36371,16141,13778,23059,32,510
"Belknap County, New Hampshire",60392,29571,30821,58320,322,149,643,0,97,861,77,784,59439,953,0.4388,32501,32821,33022,17448,26780,29860,36116,-666666666,,14353,33,001
"Carroll County, New Hampshire",47416,23653,23763,46134,170,61,319,9,23,700,33,667,46771,645,0.4549,33481,33713,33687,32696,14021,25451,34734,,25061,23758,33,003
"Cheshire County, New Hampshire",76320,37271,39049,72930,530,137,978,26,343,1376,238,1138,75031,1289,0.4490,30935,31531,31594,18354,15825,16645,32899,,15118,8913,33,005
"Coos County, New Hampshire",32219,17090,15129,31047,637,100,25,0,128,282,76,206,31682,537,0.4296,25467,26139,26304,9769,4811,10231,17032,-666666666,9193,11637,33,007
"Grafton County, New Hampshire",89164,43911,45253,82896,868,460,2896,75,170,1799,108,1691,87228,1936,0.4711,33964,34752,35009,17898,24404,17991,27311,45323,13808,18463,33,009
"Hillsborough County, New Hampshire",404948,200979,203969,367298,9519,460,14945,73,3600,9053,1016,8037,380458,24490,0.4262,36012,36926,37878,18601,21289,55418,36003,19718,23331,18623,33,011
"Merrimack County, New Hampshire",147715,72732,74983,140060,1734,139,2463,13,640,2666,113,2553,144905,2810,0.4197,32848,33563,33754,20609,15602,14134,28877,,19287,14353,33,013
"Rockingham County, New Hampshire",300365,148646,151719,285903,2228,299,5652,0,1534,4749,415,4334,292819,7546,0.4173,41449,42066,42343,26762,32981,25068,33388,-666666666,28352,23128,33,015
"Strafford County, New Hampshire",125913,61524,64389,117495,1216,90,3833,0,442,2837,285,2552,123222,2691,0.4243,30598,31150,31337,19375,22000,24838,27467,-666666666,16560,18040,33,017
"Sullivan County, New Hampshire",43051,21130,21921,41511,259,190,340,33,135,583,14,569,42448,603,0.4159,30552,30894,30941,20941,24370,24183,29894,,14361,14498,33,019
"Atlantic County, New Jersey",274026,132741,141285,184371,42711,563,22658,66,14225,9432,3391,6041,223856,50170,0.4556,28575,33403,36450,15948,19716,19687,21508,16200,15407,11761,34,001
"Bergen County, New Jersey",930310,450329,479981,658572,54765,1777,147370,303,45625,21898,5027,16871,759109,171201,0.4793,44978,48384,52243,28098,34615,27618,43458,50446,25107,21458,34,003
"Burlington County, New Jersey",450236,221808,228428,326657,72668,495,21503,157,11390,17366,1946,15420,416661,33575,0.4281,38137,41338,42055,24593,28843,27951,46076,49968,22135,17674,34,005
"Camden County, New Jersey",511145,247229,263916,321999,100150,1159,28892,86,43722,15137,3676,11461,431018,80127,0.4660,31736,37389,38605,17205,23168,13121,32526,17415,15690,14539,34,007
"Cape May County, New Jersey",95404,46594,48810,86962,4384,58,1013,98,1286,1603,208,1395,88568,6836,0.4646,34550,35791,37099,14976,22007,22595,39736,25656,15503,14515,34,009
"Cumberland County, New Jersey",155744,79905,75839,99295,30904,1163,2077,0,15346,6959,1785,5174,110368,45376,0.4491,22303,25997,29535,14392,16328,18912,23254,-666666666,13570,15671,34,011
"Essex County, New Jersey",792586,380718,411868,330789,318221,2104,39694,214,80468,21096,5806,15290,618172,174414,0.5478,33482,48722,57049,19504,21312,17166,45552,19045,16806,20761,34,013
"Gloucester County, New Jersey",291286,141585,149701,238509,30050,184,8737,74,6324,7408,1782,5626,275048,16238,0.4124,34886,36708,37034,22338,28896,23948,31693,29780,18014,19010,34,015
"Hudson County, New Jersey",668526,332210,336316,370874,85172,2125,99280,513,89152,21410,7557,13853,380709,287817,0.5002,34468,38105,53370,20223,24597,18796,46685,21076,18221,23611,34,017
"Hunterdon County, New Jersey",125708,62725,62983,114597,3291,66,4532,196,1231,1795,364,1431,118178,7530,0.4446,53222,55226,56295,32238,19478,,52306,13670,15187,21132,34,019
"Mercer County, New Jersey",371101,181642,189459,235205,75905,451,38667,118,13588,7167,1329,5838,310119,60982,0.4948,38652,44199,50113,17697,21501,23799,49832,4823,18107,18412,34,021
"Middlesex County, New Jersey",831852,409221,422631,502779,82640,1557,196289,228,30038,18321,6180,12141,665737,166115,0.4308,35209,35946,41060,20707,29409,33046,39212,13278,21423,21335,34,023
"Monmouth County, New Jersey",627532,305359,322173,516179,45729,952,33380,228,18638,12426,1607,10819,562289,65243,0.4692,44504,47474,49390,22817,26065,22730,49130,27523,18678,17284,34,025
"Morris County, New Jersey",498215,244099,254116,406016,15730,534,49582,21,16240,10092,1597,8495,434964,63251,0.4561,51182,53699,56733,26955,37818,40146,50101,,20693,25779,34,027
"Ocean County, New Jersey",586166,282068,304098,537404,18082,600,11113,210,10089,8668,1117,7551,534152,52014,0.4409,31903,32357,33272,19664,25553,11498,47163,967,17561,16339,34,029
"Passaic County, New Jersey",507204,246848,260356,321733,62932,2242,26552,139,74690,18916,3838,15078,304970,202234,0.4766,28661,33909,40836,17554,19296,19780,33938,13467,15486,16336,34,031
"Salem County, New Jersey",64504,31407,33097,51899,8716,93,594,0,1499,1703,151,1552,59412,5092,0.4381,30295,33369,34470,15330,18699,16970,30208,-666666666,15752,9537,34,033
"Somerset County, New Jersey",331686,161900,169786,225368,30707,663,54935,17,13421,6575,1148,5427,284780,46906,0.4577,50034,53654,57823,26418,32098,15132,55613,,23014,21757,34,035
"Sussex County, New Jersey",144694,71759,72935,134806,3056,73,2748,24,1759,2228,279,1949,134214,10480,0.4076,39667,40373,41137,27481,28661,51790,45797,,21184,18687,34,037
"Union County, New Jersey",550436,268169,282267,315833,116934,1435,26599,105,75580,13950,4127,9823,384955,165481,0.4951,36374,44477,53186,20431,25903,17480,48648,42163,17809,19779,34,039
"Warren County, New Jersey",107095,52215,54880,95863,4474,176,2993,14,2012,1563,96,1467,98346,8749,0.4150,35386,36612,37591,20699,29294,19039,28479,20564,15931,17895,34,041
"Bernalillo County, New Mexico",674777,330751,344026,487865,19647,31231,16206,630,91066,28132,11254,16878,343210,331567,0.4721,27402,30384,38287,19452,23460,17800,32034,19442,17612,18297,35,001
